Time,Sent
0.186067,1416
0.18619,1417
0.186313,1418
0.186436,1419
0.186559,1420
0.186681,1421
0.186804,1422
0.186927,1423
0.18705,1424
0.187173,1425
0.187296,1426
0.187419,1427
0.187542,1428
0.187664,1429
0.187787,1430
0.18791,1431
0.188033,1432
0.188156,1433
0.188279,1434
0.188402,1435
0.188525,1436
0.188652,1437
0.188775,1438
0.188898,1439
0.18902,1440
0.189143,1441
0.189266,1442
0.189389,1443
0.189512,1444
0.189635,1445
0.189758,1446
0.18988,1447
0.190003,1448
0.190126,1449
0.190249,1450
0.190372,1451
0.190495,1452
0.190618,1453
0.19074,1454
0.190863,1455
0.190986,1456
0.191109,1457
0.191236,1458
0.191359,1459
0.191482,1460
0.191605,1461
0.191728,1462
0.191851,1463
0.191974,1464
0.192096,1465
0.192219,1466
0.192342,1467
0.192465,1468
0.192588,1469
0.192711,1470
0.192834,1471
0.192957,1472
0.193079,1473
0.193202,1474
0.193325,1475
0.193448,1476
0.193571,1477
0.193694,1478
0.193817,1479
0.19394,1480
0.194067,1481
0.19419,1482
0.194312,1483
0.194435,1484
0.194558,1485
0.194681,1486
0.194804,1487
0.194927,1488
0.195049,1489
0.195172,1490
0.195295,1491
0.195418,1492
0.195541,1493
0.195664,1494
0.195787,1495
0.19591,1496
0.196032,1497
0.196155,1498
0.196278,1499
0.196401,1500
0.196524,1501
0.196647,1502
0.19677,1503
0.196893,1504
0.19702,1505
0.197143,1506
0.197266,1507
0.197388,1508
0.197511,1509
0.197634,1510
0.197757,1511
0.19788,1512
0.198003,1513
0.198126,1514
0.198249,1515
0.198371,1516
0.198494,1517
0.198617,1518
0.19874,1519
0.198863,1520
0.198986,1521
0.199109,1522
0.199232,1523
0.199354,1524
0.199477,1525
0.1996,1526
0.199723,1527
0.199846,1528
0.199969,1529
0.200092,1530
0.200215,1531
0.200338,1532
0.20046,1533
0.200583,1534
0.200706,1535
0.200833,1536
0.200956,1537
0.201079,1538
0.201202,1539
0.201325,1540
0.201448,1541
0.201571,1542
0.201693,1543
0.201816,1544
0.201939,1545
0.202062,1546
0.202185,1547
0.202308,1548
0.20243,1549
0.202553,1550
0.202676,1551
0.202799,1552
0.202922,1553
0.203045,1554
0.203168,1555
0.203291,1556
0.203414,1557
0.203541,1558
0.203664,1559
0.203786,1560
0.203909,1561
0.204032,1562
0.204155,1563
0.204278,1564
0.204401,1565
0.204524,1566
0.204647,1567
0.204769,1568
0.204892,1569
0.205015,1570
0.205138,1571
0.205261,1572
0.205384,1573
0.205507,1574
0.205629,1575
0.205752,1576
0.205875,1577
0.205998,1578
0.206121,1579
0.206244,1580
0.206371,1581
0.206494,1582
0.206617,1583
0.206739,1584
0.206862,1585
0.206985,1586
0.207108,1587
0.207231,1588
0.207354,1589
0.207477,1590
0.2076,1591
0.207722,1592
0.207845,1593
0.207968,1594
0.208091,1595
0.208214,1596
0.208337,1597
0.20846,1598
0.208582,1599
0.208705,1600
0.208832,1601
0.208955,1602
0.209078,1603
0.209201,1604
0.209324,1605
0.209447,1606
0.20957,1607
0.209693,1608
0.209816,1609
0.209938,1610
0.210061,1611
0.210184,1612
0.210307,1613
0.21043,1614
0.210553,1615
0.210676,1616
0.210799,1617
0.210921,1618
0.211044,1619
0.211167,1620
0.21129,1621
0.211413,1622
0.211536,1623
0.211659,1624
0.211782,1625
0.211904,1626
0.212027,1627
0.21215,1628
0.212273,1629
0.212396,1630
0.212519,1631
0.212642,1632
0.212765,1633
0.212892,1634
0.213015,1635
0.213137,1636
0.21326,1637
0.213383,1638
0.213506,1639
0.213629,1640
0.213752,1641
0.213875,1642
0.213997,1643
0.21412,1644
0.214243,1645
0.214366,1646
0.214489,1647
0.214612,1648
0.214734,1649
0.214857,1650
0.21498,1651
0.215103,1652
0.215226,1653
0.215349,1654
0.215472,1655
0.215595,1656
0.215722,1657
0.215845,1658
0.215967,1659
0.21609,1660
0.216213,1661
0.216336,1662
0.216459,1663
0.216582,1664
0.216705,1665
0.216827,1666
0.21695,1667
0.217073,1668
0.217196,1669
0.217319,1670
0.217442,1671
0.217564,1672
0.217687,1673
0.21781,1674
0.217933,1675
0.218056,1676
0.218179,1677
0.218302,1678
0.218425,1679
0.218548,1680
0.21867,1681
0.218793,1682
0.218916,1683
0.219039,1684
0.219162,1685
0.219285,1686
0.219408,1687
0.219531,1688
0.219653,1689
0.219776,1690
0.219899,1691
0.220022,1692
0.220145,1693
0.220268,1694
0.220391,1695
0.220513,1696
0.220636,1697
0.220759,1698
0.220882,1699
0.221005,1700
0.221132,1701
0.221255,1702
0.221378,1703
0.221501,1704
0.221624,1705
0.221746,1706
0.221869,1707
0.221992,1708
0.222115,1709
0.222238,1710
0.222361,1711
0.222484,1712
0.222607,1713
0.22273,1714
0.222852,1715
0.222975,1716
0.223098,1717
0.223221,1718
0.223344,1719
0.223467,1720
0.22359,1721
0.223713,1722
0.223835,1723
0.223958,1724
0.224081,1725
0.224204,1726
0.224327,1727
0.22445,1728
0.224573,1729
0.224696,1730
0.224816,1731
0.224939,1732
0.225062,1733
0.225184,1734
0.225307,1735
0.22543,1736
0.225553,1737
0.225676,1738
0.225799,1739
0.225921,1740
0.226044,1741
0.226167,1742
0.22629,1743
0.226413,1744
0.226536,1745
0.226659,1746
0.226782,1747
0.226904,1748
0.227027,1749
0.22715,1750
0.227273,1751
0.227396,1752
0.227519,1753
0.227642,1754
0.227765,1755
0.227888,1756
0.22801,1757
0.228137,1758
0.22826,1759
0.228383,1760
0.228506,1761
0.228629,1762
0.228752,1763
0.228874,1764
0.228997,1765
0.22912,1766
0.229243,1767
0.229366,1768
0.229489,1769
0.229612,1770
0.229735,1771
0.229858,1772
0.22998,1773
0.230103,1774
0.230226,1775
0.230349,1776
0.230472,1777
0.230599,1778
0.230722,1779
0.230845,1780
0.230965,1781
0.231088,1782
0.231211,1783
0.231331,1784
0.231454,1785
0.231577,1786
0.2317,1787
0.231822,1788
0.231945,1789
0.232068,1790
