Time,Sent
0.0743066,1370
0.0743192,1371
0.0743283,1372
0.0743372,1373
0.0743444,1374
0.0743508,1375
0.074357,1376
0.0743628,1377
0.0743686,1378
0.0743742,1379
0.0744944,1380
0.0744971,1381
0.0745013,1382
0.0746215,1383
0.0746242,1384
0.0746566,1385
0.0746692,1386
0.0746783,1387
0.0746872,1388
0.0746944,1389
0.0747008,1390
0.074707,1391
0.0747128,1392
0.0747186,1393
0.0747242,1394
0.0748444,1395
0.0748471,1396
0.0749672,1397
0.07497,1398
0.0750156,1399
0.0750245,1400
0.0750317,1401
0.075038,1402
0.0750443,1403
0.0750501,1404
0.0750559,1405
0.0750615,1406
0.0751816,1407
0.0751844,1408
0.0753045,1409
0.0753072,1410
0.075341,1411
0.0753536,1412
0.0753627,1413
0.0753716,1414
0.0753788,1415
0.0753852,1416
0.0753914,1417
0.0753972,1418
0.075403,1419
0.0754086,1420
0.0755288,1421
0.0755315,1422
0.0755357,1423
0.0756559,1424
0.0756586,1425
0.0757088,1426
0.075718,1427
0.0757243,1428
0.0757301,1429
0.0757359,1430
0.0757415,1431
0.0758616,1432
0.0758644,1433
0.0759608,1434
0.0759955,1435
0.0760229,1436
0.0760356,1437
0.0760446,1438
0.0760536,1439
0.0760628,1440
0.076069,1441
0.0760748,1442
0.0760806,1443
0.0760862,1444
0.0762064,1445
0.0762091,1446
0.0763055,1447
0.0763402,1448
0.0763676,1449
0.0763801,1450
0.0763891,1451
0.076398,1452
0.0764051,1453
0.0764113,1454
0.0764175,1455
0.0764232,1456
0.0764289,1457
0.0764344,1458
0.0765546,1459
0.0765572,1460
0.0766536,1461
0.0767042,1462
0.0767243,1463
0.0767333,1464
0.0767423,1465
0.0767495,1466
0.0767558,1467
0.076762,1468
0.0767679,1469
0.0767736,1470
0.0767792,1471
0.0768994,1472
0.0769021,1473
0.0770223,1474
0.077025,1475
0.0770706,1476
0.0770796,1477
0.0770888,1478
0.077095,1479
0.0771008,1480
0.0771066,1481
0.0771122,1482
0.0772324,1483
0.0772351,1484
0.0773552,1485
0.077358,1486
0.0773917,1487
0.0774044,1488
0.0774134,1489
0.0774224,1490
0.0774296,1491
0.0774359,1492
0.0774421,1493
0.077448,1494
0.0774537,1495
0.0774593,1496
0.0775795,1497
0.0775822,1498
0.0777024,1499
0.0777051,1500
0.0777388,1501
0.0777515,1502
0.0777605,1503
0.0777695,1504
0.0777767,1505
0.077783,1506
0.0777892,1507
0.0777951,1508
0.0778008,1509
0.0778064,1510
0.0779266,1511
0.0779293,1512
0.0779336,1513
0.0780537,1514
0.0780564,1515
0.0780972,1516
0.0781061,1517
0.078115,1518
0.0781221,1519
0.0781284,1520
0.0781345,1521
0.0781403,1522
0.078146,1523
0.0781515,1524
0.0782716,1525
0.0782744,1526
0.0783945,1527
0.0783972,1528
0.0784295,1529
0.078442,1530
0.078451,1531
0.0784599,1532
0.078467,1533
0.0784732,1534
0.0784794,1535
0.0784852,1536
0.0784908,1537
0.0784964,1538
0.0786165,1539
0.0786192,1540
0.0787394,1541
0.0787421,1542
0.078783,1543
0.078792,1544
0.078801,1545
0.0788082,1546
0.0788145,1547
0.0788208,1548
0.0788266,1549
0.0788324,1550
0.078838,1551
0.0789581,1552
0.0789608,1553
0.079081,1554
0.0790837,1555
0.079134,1556
0.0791412,1557
0.0791475,1558
0.0791537,1559
0.0791596,1560
0.0791653,1561
0.0791709,1562
0.0792911,1563
0.0792938,1564
0.079298,1565
0.0794182,1566
0.0794209,1567
0.079463,1568
0.0794767,1569
0.0794839,1570
0.0794902,1571
0.0794964,1572
0.0795023,1573
0.079508,1574
0.0795136,1575
0.0796338,1576
0.0796365,1577
0.0797024,1578
0.0797372,1579
0.079772,1580
0.0797994,1581
0.079812,1582
0.0798211,1583
0.07983,1584
0.0798372,1585
0.0798436,1586
0.0798498,1587
0.0798556,1588
0.0798614,1589
0.079867,1590
0.0799872,1591
0.0799899,1592
0.08011,1593
0.0801128,1594
0.0801597,1595
0.0801715,1596
0.0801777,1597
0.0801839,1598
0.0801896,1599
0.0801953,1600
0.0802008,1601
0.080321,1602
0.0803236,1603
0.08042,1604
0.0804547,1605
0.0804821,1606
0.0804948,1607
0.0805038,1608
0.0805128,1609
0.08052,1610
0.0805263,1611
0.0805325,1612
0.0805384,1613
0.0805441,1614
0.0805497,1615
0.0806699,1616
0.0806726,1617
0.080769,1618
0.0808267,1619
0.0808431,1620
0.080852,1621
0.0808592,1622
0.0808656,1623
0.0808718,1624
0.0808776,1625
0.0808834,1626
0.080889,1627
0.0810092,1628
0.0810119,1629
0.081132,1630
0.0811348,1631
0.081139,1632
0.0811859,1633
0.0811976,1634
0.0812039,1635
0.08121,1636
0.0812158,1637
0.0812215,1638
0.081227,1639
0.0813472,1640
0.0813498,1641
0.0814157,1642
0.0814505,1643
0.0814852,1644
